MQ2,MQ6,MQ7,MQ9,target
10.88,137.68,0.1,6.01,4
15.21,70.13,0.03,2.52,4
5.97,95.03,0.02,2.63,4
7.21,179.0,2.47e-09,1.19,4
0.91,107.75,0.0,1.24,4
312.39,27.47,0.09,4.63,4
5.86,124.58,0.02,2.92,4
2.871110312976643,113.98,0.01,0.98,4
1.92,92.86,0.0,1.24,4
1.92,121.85,0.0,2.92,4
384.08,28.99,0.04,0.23,4
3.05,113.98,0.01,2.92,4
5.04,89.72,0.02,0.89,4
351.75,33.28,0.04,0.23,4
0.97,105.34,0.0,1.24,4
4.61,112.71,0.01,0.98,4
3.76,96.14,0.03,2.63,4
377.3,26.0,0.02,0.23,4
3.05,111.45,0.0,0.98,4
1.4,108.97,0.0,1.24,4
5.97,113.98,0.02,2.92,4
44.86,199.21,0.24,1.96,4
9.88,179.0,0.1,31.22,4
1.4,108.97,0.0,1.24,4
82.02,7.85,0.04,4.46,4
1.04,102.97,0.0,1.24,4
317.64,20.12,0.01,0.23,4
9.66,121.26,0.11,3.94,4
5.12,105.34,0.0,0.98,4
2.165203735656365,123.21,0.0,0.98,4
1.4,133.06,0.01,2.92,4
11.42438855526623,380.24,3.29e-10,22.86389170914626,4
1.84,123.21,0.0,2.92,4
1.84,115.26,0.01,2.92,4
444.82,36.15,0.08,0.23,4
8.98,223.9,0.02,4.63,4
16.35,192.41,0.18,18.21,4
1.04,86.59,0.0,2.34,4
499.33,34.73907579574275,0.0677989104889714,0.23,4
1.11,108.97,0.0,1.24,4
2.63,113.98,0.0,0.98,4
391.03,37.34,0.06,0.23,4
10.58,82.66,0.02,0.62,4
1.47,123.21,0.01,2.63,4
2.0,106.54,0.0,2.63,4
364.22,19.28,0.01,0.23,4
242.24,27.47,0.05,4.31,4
328.49,27.47,0.1,4.96,4
398.15,30.03,0.03,0.23,4
23.02,107.48,0.18,1.7,4
317.64,26.48,0.02,0.23,4
24.81,80.95,25.69,0.89,4
1.62,92.86,0.0,2.63,4
9.34,79.16,0.01,0.3,4
5.86,117.86,0.02,2.92,4
4.04,100.65,0.0,0.98,4
4.32,80.66,0.01,2.34,4
3.05,130.18,0.02,2.92,4
158.04,33.28,0.06,0.23,4
1.4,119.18,0.01,2.92,4
12.38,365.58,0.0,18.81,4
1.54,119.18,0.01,2.92,4
5.64,97.25,0.02,2.63,4
10.96,219.75,0.00132,21.96,4
13.99,226.27,0.04,4.96,4
3.891555072680688,96.14,0.0246172302978542,2.63,4
1.18,97.25,0.0,2.63,4
1.77,104.15,0.0,2.63,4
2.07,108.97,0.0,2.34,4
3.67,105.34,0.0,0.98,4
6.58,186.55,0.03,2.84,4
2.15,89.68,0.0,1.24,4
13.69,372.84,1.15e-09,1.83,4
4.24,145.17,0.04,6.22,4
2.15,92.86,0.0,1.24,4
2.31,105.34,0.0,2.34,4
1.11,108.97,0.0,1.24,4
20.45,66.77,0.07,1.18,4
398.15,30.56,0.03,0.23,4
2.8,112.71,0.0,0.98,4
4.04,105.34,0.0,0.98,4
7.11,101.81,0.03,3.23,4
7.6,101.81,0.03,3.23,4
2.31,115.26,0.0,0.98,4
357.91,23.64,0.07,0.69,4
7.71,255.69,0.0219,2.16,4
6.143867359012954,318.4632658801184,1.009719356516223e-09,1.83,4
398.15,27.47,0.03,0.23,4
2.39,105.34,0.0,2.34,4
2.122720819529458,110.21,0.01,2.856295676401905,4
3.67,105.34,0.0,0.98,4
370.68,19.7,0.01,0.23,4
1.4,100.65,0.0,2.34,4
1.54,100.65,0.0,2.34,4
10.63,159.62,0.1,25.33,4
99.4,32.73,0.03,0.23,4
3.05,112.71,0.0,0.98,4
4.71,106.54,0.02,2.92,4
2.87,217.53,0.07,1.51,4
3.05,99.51,0.01,2.92,4
3.22,95.03,0.02,2.63,4
2.63,105.34,0.01,2.92,4
1.92,125.96,0.0,2.92,4
2.31,121.85,0.0,2.92,4
1.25,117.86,0.01,2.92,4
10.10685584490216,330.0944530400296,0.0896789514002657,2.43613046059795,4
2.39,88.64,0.0,1.24,4
10.3,266.15,0.628605509,28.19,4
4.13,100.65,0.0,0.98,4
345.73,27.47,0.03,0.23,4
13.75,86.26,0.02,0.3,4
3.67,105.34,0.0,0.98,4
1.11,104.15,0.0,2.34,4
35.21,184.76,0.18,1.7,4
5.64,107.75,0.02,0.98,4
242.24,26.98,0.05,0.23,4
12.14,403.3,1.48e-09,1.51,4
33.83,178.86,0.15,1.7,4
1.25,102.97,0.0,2.34,4
23.14,84.61,0.29,4.17,4
2.55,105.34,0.01,2.92,4
357.91,20.97,0.01,0.23,4
2.0,90.73,0.0,2.05,4
26.25,87.76,0.49,4.17,4
5.12,105.34,0.01,1.24,4
4.04,101.81,0.0,0.98,4
420.6,36.15,0.05,0.23,4
391.03,28.99,0.04,0.23,4
3.76,96.14,0.01,2.92,4
14.4051865311785,427.7,1.139781293636867e-08,25.98993051857967,4
1.92,116.55,0.01,2.92,4
384.08,23.18,0.07,0.69,4
2.8,100.65,0.01,2.63,4
6.3,93.94,0.02,2.92,4
245.97,33.85,0.04,0.23,4
2.0,119.18,0.01,2.92,4
1.25,98.37,0.0,0.72,4
3.22,101.81,0.01,2.92,4
6.2,134.75,0.03,20.67,4
5.3,243.15,0.03,1.51,4
62.03,219.22,0.43,3.09,4
1.62,90.73,0.0,2.34,4
6.87,91.79,0.04,2.63,4
19.09,149.99,0.03,5.3,4
2.15,120.51,0.0,2.92,4
1.77,117.86,0.01,2.92,4
1.84,123.21,0.0,2.92,4
1.33,96.14,0.0,2.34,4
1.47,83.58,0.0,2.05,4
0.64,98.37,0.0,0.72,4
0.9207204805450788,72.54046427456356,0.035841024823926,20.32323878143295,4
4.13,89.68,0.01,2.34,4
2.15,90.73,0.0,1.24,4
21.07,69.47,0.07,1.44,4
23.48481270244628,85.40690046787584,0.3053250089976124,4.17,4
0.57,100.65,0.0,0.72,4
5.01,107.75,0.01,0.98,4
4.985750708326059,104.15,0.0075750708326058,0.98,4
384.08,31.09,0.05,0.23,4
9.37,411.28,6.58e-10,25.33,4
5.538147312655877,125.96,0.02,2.92,4
420.6,36.15,0.07,0.23,4
3.85,113.98,0.0,0.98,4
0.91,85.57,0.0,2.34,4
2.55,84.57,0.0,1.24,4
0.97,105.34,0.0,1.24,4
453.32,35.57,0.08,0.23,4
0.5521604124358124,95.03,0.0,0.72,4
2.23,112.71,0.0,0.98,4
7.72,107.75,0.01,0.98,4
1.84,117.86,0.01,2.92,4
2.72,111.45,0.0,0.98,4
9.57,369.19,3.29e-10,21.31,4
2.23,89.68,0.0,1.24,4
0.64,99.51,0.0,0.72,4
391.03,27.47,0.03,0.23,4
167.12,71.94,3.26,15.52,4
3.85,101.81,0.01,2.34,4
52.72,55.31,0.17,4.77,4
1.33,89.68,0.0,1.24,4
7.85,93.94,0.0187506924957615,1.24,4
5.32,79.7,0.01,1.24,4
9.75,79.16,0.02,0.62,4
1.54,119.18,0.01,2.92,4
16.84,79.16,0.02,0.62,4
6.3,108.97,0.01,0.98,4
3.05,121.85,0.02,3.23,4
4.61,99.51,0.0,0.98,4
1.33,119.18,0.01,2.92,4
0.91,101.81,0.0,0.72,4
2.97,108.97,0.0,0.98,4
4.71,115.26,0.01,0.98,4
1.25,102.97,0.0,1.24,4
0.84,98.37,0.0,2.34,4
1.47,100.65,0.01,1.24,4
0.64,100.65,0.0,0.72,4
3.94,100.65,0.01,2.34,4
24.42,96.47,0.08,1.44,4
2.23,102.97,0.0,2.34,4
405.45,30.56,0.05,0.23,4
127.16,1.53,0.16,5.07,4
3.31,110.21,0.0,0.98,4
3.76,102.97,0.01,0.98,4
2.72,137.49,0.03,7.37,4
4.61,98.37,0.0,0.98,4
183.65,32.18,0.05,0.23,4
9.56,80.29,0.12,6.76,4
1.47,95.03,0.0,2.63,4
2.0,115.26,0.01,2.92,4
1.47,120.51,0.01,2.63,4
2.55,113.98,0.0,0.98,4
0.84,101.81,0.0,0.72,4
2.07,92.86,0.0005447047041344,1.24,4
13.82,324.76,9.65e-05,3.19,4
19.66,72.26,0.09,1.44,4
30.98610528820868,144.6323972192373,0.1527088651229285,2.081596969718983,4
10.19,407.27,4.93e-10,24.63,4
9.37,117.38,0.11,3.3,4
1.47,98.37,0.0,0.72,4
4.81,108.97,0.02,2.92,4
6.35,238.29,0.07,1.51,4
20.25,67.03585133298095,0.07,1.44,4
3.85,127.35,0.01,2.92,4
19.47,81.11,0.08,1.44,4
1.77,116.55,0.01,2.92,4
1.885506339385179,121.85,0.0,2.92,4
2.23,91.79,0.0,1.24,4
90.87,7.59,0.04,4.77,4
0.97,102.97,0.0,1.24,4
384.08,26.49946313544622,0.0249034373934058,0.347220939951665,4
351.75,26.48,0.02,0.23,4
339.85,20.12,0.01,0.23,4
31.56,126.56,0.21,3.99,4
2.55,83.58,0.0,1.24,4
5.22,111.45,0.02,2.92,4
6.64,100.65,0.03,2.92,4
5.32,79.7,0.01,2.34,4
1.18,104.15,0.0,2.34,4
10.19,224.26,0.0163,23.28,4
76.35,22.28,0.05,0.46,4
1.84,117.86,0.01,2.92,4
3.67,102.97,0.01,2.34,4
8.91,118.66,0.12,4.95,4
2.07,106.54,0.0,2.63,4
2.72,113.98,0.0,0.98,4
17.28,175.01,0.03,4.96,4
0.7,99.51,0.0,0.72,4
17.97,71.94,0.24,4.17,4
1.18,107.75,0.0,1.24,4
334.11,33.85,0.04,0.23,4
2.0,105.34,0.0,2.63,4
6.76,120.51,0.03,2.92,4
9.08,318.39,0.678516751,29.69,4
14.19,76.63,0.03,2.26,4
0.97,105.34,0.0,1.24,4
17.12,78.02,0.02,0.62,4
29.16,134.01,0.12,1.7,4
2.23,112.71,0.0,0.98,4
0.91,108.97,0.0,1.24,4
2.0,115.26,0.01,2.92,4
21.28043983763167,401.8483932157083,1.938940444516261e-09,1.627896997708976,4
4.13,92.86,0.01,2.92,4
4.13,104.15,0.0,0.98,4
2.23,111.45,0.01,2.92,4
2.63,102.97,0.01,2.34,4
377.3,37.34,0.04,0.23,4
16.83,395.46,0.000419247,20.04,4
6.3,98.37,0.0,0.98,4
12.4,124.4,0.11,7.04,4
2.07,90.73,0.0,2.05,4
6.81,324.76,0.000711456,4.65,4
1.33,101.81,0.0,1.24,4
1.47,95.03,0.0,2.34,4
1.25,98.37,0.0,0.72,4
1.69,100.65,0.0,2.34,4
7.71,215.32,4.93e-10,2.84,4
339.85,20.12,0.01,0.23,4
74.67,32.73,0.03,0.23,4
8.42,122.31,0.14,25.33,4
16.44,83.18,0.25,2.23,4
14.24,407.27,1.32e-09,27.46,4
412.93,37.94,0.06,0.23,4
1.62,97.25,0.0,2.34,4
1.47,108.97,0.0,1.24,4
3.67,104.15,0.0,0.98,4
1.47,98.37,0.0,2.34,4
2.88,95.03,0.01,2.63,4
2.07,92.86,0.01,1.24,4
1.25,119.18,0.01,2.92,4
2.0,95.03,0.0,2.34,4
5.32,119.18,0.02,2.92,4
370.68,26.48,0.02,0.23,4
2.47,97.25,0.0,0.72,4
9.78,92.81,0.05,8.35,4
0.97,105.34,0.0,1.24,4
4.42,91.79,0.01,2.92,4
2.72,127.35,0.01,2.92,4
13.43,238.47,0.04,4.96,4
6.89,177.15,0.12,5.82,4
242.24,29.51,0.04,0.23,4
2.071477379718958,87.61,0.0,1.080492459906319,4
1.25,98.37,0.0,0.72,4
22.09,282.6,0.089430613,4.27,4
2.0,123.21,0.01,2.92,4
1.33,95.03,0.0,2.63,4
7.11,100.65,0.03,3.23,4
2.63,113.98,0.0,0.98,4
8.51,233.53,0.452138103,26.03,4
2.15,113.98,0.01,2.63,4
30.03,112.68,0.27,3.69,4
13.02,380.24,2.63e-09,21.96,4
1.77,104.15,0.0,2.63,4
6.41,95.03,0.0,0.98,4
7.6,107.75,0.01,0.98,4
4.71,115.1594138146276,0.01,0.98,4
5.75,116.55,0.02,2.92,4
7.13,238.29,8.22e-10,5.42,4
2.23,98.37,0.01,2.92,4
420.6,36.15,0.07,0.23,4
133.74,89.91,16.73,18.11,4
0.64,96.14,0.0,0.72,4
23.84675397436303,85.41771882784346,0.3365991631448149,4.17,4
261.67,37.34,0.06,0.23,4
398.15,36.74,0.06,0.23,4
6.19,111.45,0.02,2.92,4
7.97,91.79,0.02,1.24,4
2.0,99.51,0.0,0.72,4
3.05,82.6,0.0,1.24,4
5.01,79.7,0.01,2.34,4
1.4,100.65,0.0,1.24,4
3.94,119.18,0.03,2.92,4
1.25,98.37,0.0,0.72,4
0.97,105.34,0.0,1.24,4
18.73281788039704,232.6508829562411,0.657,20.04,4
274.34,29.51,0.04,0.23,4
328.49,26.48,0.02,0.23,4
489.63,36.15,0.06,0.23,4
4.81,106.54,0.0,0.98,4
7.63,240.71,1.81e-09,13.7,4
1.33,107.75,0.0,1.24,4
2.63,108.97,0.0,0.98,4
7.21,312.15,1.8e-06,27.46,4
292.54,20.54,0.01,0.23,4
2.63,86.59,0.0,1.24,4
1.33,104.15,0.0,1.24,4
2.15,113.98,0.01,2.92,4
23.85680819386554,422.951556016952,0.072849607666092,13.85387881396897,4
1.54,102.97,0.0,1.24,4
14.96,190.44,0.004939547,2.16,4
334.11,28.99,0.04,0.23,4
1.92,131.62,0.01,2.92,4
398.15,30.56,0.04,0.23,4
3.05,100.65,0.01,2.92,4
2.23,91.79,0.0,2.34,4
370.68,28.99,0.02,0.23,4
5.43,106.54,0.01,2.92,4
3.85,100.65,0.01,2.92,4
10.85,321.56,1.0,29.69,4
1.84,125.96,0.0,2.92,4
1.84,133.06,0.01,2.92,4
7.6,100.65,0.03,3.23,4
81.68,186.77,0.74,48.72,4
3.94,101.81,0.0,0.98,4
6.64,105.34,0.02,1.24,4
1.18,97.25,0.0,2.34,4
2.8,115.26,0.0,0.98,4
2.882741568783675,115.26,0.0,0.9758070124484974,4
2.63,124.58,0.01,2.92,4
1.25,102.97,0.0,2.34,4
1.84,98.37,0.0,2.34,4
2.23,110.21,0.01,2.63,4
3.76,106.54,0.0,0.98,4
9.037886262768076,193.0576166817656,0.0927762876212802,4.850512336194573,4
1.54,96.14,0.0,2.34,4
3.58,106.54,0.0,0.98,4
6.97,318.39,8.22e-10,1.83,4
31.33,407.27,0.212,25.33,4
2.8,107.75,0.01,2.92,4
2.23,121.85,0.0,2.92,4
118.03,7.59,0.06,5.39,4
15.87,255.69,0.177788761,23.95,4
2.72,102.97,0.01,2.63,4
10.63,315.26,0.9615246,28.93,4
3.485988320216951,83.58,0.01,1.757964960650852,4
9.18,215.32,1.77e-07,13.7,4
2.15,121.85,0.0,2.92,4
5.53,111.45,0.03,2.92,4
4.91,100.65,0.0,0.98,4
2.47,113.98,0.0,0.72,4
3.49,84.57,0.01,1.77,4
1.69,92.86,0.0,2.34,4
370.68,20.97,0.01,0.23,4
2.88,101.81,0.0,2.34,4
16.62,85.65,0.04,2.52,4
5.01,96.14,0.0,0.98,4
7.29,365.58,8.22e-10,2.84,4
0.91,105.34,0.0,2.34,4
1.25,89.68,0.0,1.24,4
292.54,20.12,0.01,0.23,4
1.04,84.57,0.0,2.34,4
1.84,116.55,0.01,2.92,4
1.4,119.18,0.01,2.92,4
2.31,120.51,0.0,0.98,4
8.98,228.85,1.64e-10,1.83,4
11.19,130.48,0.06,0.58,4
7.573861081447772,194.8674520531962,0.0105019328675589,2.828301368797434,4
2.8,123.21,0.0,0.98,4
2.55,86.59,0.0,1.24,4
2.39,117.86,0.0,0.98,4
405.45,36.15,0.06,0.23,4
1.175481433452087,102.97,0.0,1.24,4
2.72,101.81,0.01,2.34,4
1.369276554004971,95.03,0.0,2.34,4
78.96,34.41,0.05,0.23,4
4.32,91.79,0.01,2.92,4
345.73,20.54,0.01,0.23,4
3.4,110.21,0.0,0.98,4
1.84,117.86,0.01,2.92,4
2.39,88.64,0.0,2.34,4
2.63,82.6,0.01,1.24,4
12.51,372.84,4.93e-10,20.67,4
1.25,89.68,0.0,2.34,4
1.84,131.62,0.01,2.92,4
1.47,116.55,0.01,2.63,4
3.31,107.75,0.0,0.98,4
149.88,28.48,0.02,0.23,4
6.64,95.03,0.03,2.63,4
0.77,100.65,0.0,0.72,4
4.52,99.51,0.0,0.98,4
1.47,90.73,0.0,2.34,4
323.0,27.47,0.03,0.23,4
2.8,110.21,0.0,0.98,4
8.98,369.19,3.29e-10,22.61,4
1.33,100.65,0.0,1.24,4
6.250248601829587,120.51,0.03,3.197233216548821,4
9.78,258.27,0.000624,2.5,4
11.77,238.29,0.049109165,27.46,4
1.25,98.37,0.0,0.72,4
3.94,102.97,0.01,1.24,4
51.83,207.9,0.31,3.69,4
20.84,202.53,0.19,3.19,4
2.31,120.51,0.0,0.98,4
470.99,36.15,0.05,0.23,4
9.08,324.76,1.64e-10,1.83,4
2.0,121.85,0.0,0.98,4
63.38,223.9,0.37,3.69,4
0.12,96.14,0.0,2.34,4
14.24,86.26,0.02,0.62,4
345.73,26.48,0.02,0.23,4
328.49,28.92556500811022,0.0257864850682156,0.23,4
17.12,73.54,0.02,0.3,4
3.31,100.65,0.01,2.92,4
0.77,96.14,0.0,0.72,4
3.4,98.37,0.01,2.92,4
345.73,26.98,0.03,0.23,4
398.15,28.48,0.03,0.23,4
323.0,18.87,0.02,0.23,4
2.31,123.21,0.0,2.92,4
0.57,100.65,0.0,2.34,4
2.0,115.26,0.01,2.92,4
384.08,19.28,0.01,0.23,4
1.77,124.58,0.0,2.92,4
183.65,34.99,0.05,0.23,4
1.54,116.55,0.01,2.92,4
1.84,97.25,0.0,2.34,4
1.25,100.65,0.0,2.34,4
3.14,100.65,0.01,2.92,4
8.23,98.37,0.01,0.98,4
24.66,101.25,0.09,1.44,4
1.4,93.94,0.0,2.34,4
334.11,20.12,0.01,0.23,4
2.63,110.21,0.01,2.92,4
21.05,436.15,0.16,25.33,4
2.97,112.71,0.01,0.98,4
1.33,99.51,0.01,1.24,4
3.67,105.34,0.0,0.98,4
398.15,20.97,0.01,0.23,4
4.84,238.29,0.000849636,27.46,4
10.3,415.33,4.93e-10,25.33,4
3.74,206.72,0.06,20.67,4
0.77,101.81,0.0,0.72,4
0.84,86.59,0.0,2.05,4
1.84,121.85,0.0,0.98,4
9.12918226310805,321.56,0.3598701129071835,28.62225931575468,4
7.35,102.97,0.0,0.98,4
0.38,97.25,0.0,0.72,4
4.42,106.54,0.01,2.92,4
1.92,96.14,0.0,2.34,4
398.15,38.55,0.06,0.23,4
339.85,23.64,0.07,0.69,4
0.12,96.14,0.0,2.34,4
2.0,90.73,0.0,2.05,4
4.04,119.18,0.03,2.92,4
4.269674543860507,104.15,0.0,0.98,4
8.15,321.56,0.002360472,27.46,4
4.91,104.15,0.01,0.98,4
1.11,86.59,0.0,2.34,4
1.414369555420227,101.81,0.0,1.24,4
2.23,91.79,0.0,1.24,4
6.53,110.21,0.02,2.92,4
1.04,105.34,0.0,2.34,4
20.05,80.09,0.09,1.44,4
231.9448354357562,32.35532683899312,0.06,0.23,4
1.77,98.37,0.0,2.34,4
1.18,93.94,0.0,2.63,4
22.69,83.58,0.28,4.17,4
6.19,89.68,0.02,2.63,4
10.16,80.32,0.02,0.3,4
509.3,34.99,0.07,0.23,4
25.35039041952091,116.299986475743,0.2404441597625643,2.760605737273711,4
5.75,99.51,0.0,0.98,4
30.33,160.31,0.12,1.44,4
444.82,37.34,0.07,0.23,4
1.4,95.03,0.0,2.63,4
4.91,96.14,0.0,0.98,4
16.95,68.35,0.24,4.17,4
3.76,104.15,0.0,0.98,4
22.13,87.44,0.09,1.44,4
519.54,34.99,0.06,0.23,4
1.77,121.85,0.0,2.92,4
8.75,76.88,0.01,0.62,4
21.62,80.54,0.25,4.17,4
20.45,66.77,0.07,1.18,4
56.97,214.63,0.32,3.09,4
364.22,23.64,0.07,0.69,4
3.58,100.65,0.01,2.92,4
357.91,23.64,0.07,0.69,4
10.63,407.27,4.93e-10,25.33,4
54.05,207.9,0.49,3.09,4
4.81,112.71,0.01,0.98,4
2.0,93.94,0.0,2.34,4
1.69,117.86,0.01,3.386183439316514,4
0.97,85.57,0.0,2.34,4
125.24,19.7,0.01,0.23,4
64.28008616697603,212.36,0.4482683623457423,6.218282723508415,4
339.85,31.387441695909,0.04,0.23,4
18.38,224.26,0.656524862,20.67,4
0.31,97.25,0.0,0.72,4
1.11,84.57,0.0,2.34,4
2.15,121.85,0.0,0.98,4
2.39,113.98,0.0,0.98,4
0.12,90.73,0.0,0.72,4
1.18,108.97,0.0,1.24,4
12.76,423.54,4.6e-09,25.33,4
2.63,111.45,0.01,2.92,4
384.08,37.34,0.04,0.23,4
20.66,68.56,0.07,1.44,4
5.22,89.68,0.02,2.63,4
2.0,113.98,0.01,2.92,4
8.36,102.97,0.02,1.24,4
1.47,108.97,0.0,2.34,4
38.72714445551344,96.18033372573916,1.809146226367661,4.46,4
1.77,121.85,0.0,2.92,4
17.4,71.37,0.02,0.3,4
3.58,91.79,0.0,2.63,4
6.62586991639478,104.15,0.02,1.24,4
1.04,87.61,0.0,2.34,4
323.0,20.54,0.01,0.23,4
2.07,93.94,0.01,1.24,4
5.64,96.14,0.02,2.63,4
2.55,108.97,0.0,0.98,4
2.63,108.97,0.01,2.92,4
2.07,93.94,0.01,1.24,4
7.23,105.34,0.0,0.98,4
1.18,104.15,0.0,2.34,4
323.0,19.7,0.01,0.23,4
3.14,119.18,0.02,3.23,4
377.3,30.56,0.04,0.23,4
0.57,101.81,0.0,0.98,4
40.1,44.44,1.0,2.34,4
1.47,101.81,0.0,1.24,4
13.42,403.3,1.32e-09,1.51,4
2.39,98.37,0.0,0.72,4
1.47,95.03,0.0,2.63,4
351.75,23.64,0.06,0.46,4
1.62,99.51,0.0,2.34,4
5.75,106.54,0.01,0.98,4
1.25,131.62,0.01,2.92,4
9.88,321.56,1.64e-09,2.16,4
0.57,96.14,0.0,0.72,4
1.54,96.14,0.0,2.34,4
22.13,106.21,0.45,5.99,4
2.31,119.18,0.0,0.98,4
357.91,26.08342823964445,0.0376071324888891,0.23,4
1.47,125.96,0.01,2.92,4
0.57,96.14,0.0,0.72,4
76.35,176.92,0.45,38.02,4
63.38,27.47,0.05,4.31,4
3.05,112.71,0.0,0.98,4
3.31,82.6,0.01,1.5,4
453.32,36.15,0.07,0.46,4
22.52,341.21,2.14e-09,14.78,4
519.54,34.99,0.04,0.23,4
0.77,87.61,0.0,2.34,4
1.47,95.03,0.0,2.34,4
147.1553622192335,3.037959091692951,0.1053607953845579,2.751071589537335,4
8.441896361133072,101.81,0.0090749300217898,1.215948180566536,4
4.13,104.15,0.0,0.98,4
0.12,98.37,0.0,2.05,4
3.14,113.98,0.01,2.92,4
5.32,105.34,0.01,3.23,4
317.64,32.73,0.03,0.23,4
75.01,7.09,0.1,7.42,4
7.85,105.34,0.01,0.98,4
2.31,105.34,0.0,2.63,4
0.06,95.03,0.0,2.34,4
1.77,100.65,0.0,2.34,4
444.82,37.94,0.06,0.23,4
16.95,69.24,0.23,4.17,4
274.34,19.3504460645753,0.059936276489242,0.4214223932087611,4
64.76,219.22,0.37,3.09,4
1.25,106.54,0.0,1.24,4
1.47,95.03,0.0,2.34,4
0.25,97.25,0.0,2.63,4
99.74,95.48,14.47,9.3,4
27.75,125.12,0.11,1.44,4
17.5,151.44,0.14,2.5,4
6.64,121.85,0.03,2.92,4
71.44,226.27,0.62,16.5,4
3.49,106.54,0.0,0.98,4
1.77,124.58,0.0,2.92,4
0.5827619336800662,97.25,0.0,2.34,4
2.630000190922342,82.6,0.0084210559810937,2.538421246903436,4
8.7,369.19,8.22e-10,5.42,4
3.14,131.62,0.01,2.92,4
8.36,99.51,0.0,0.98,4
1.92,106.54,0.0,2.34,4
78.08,216.91,1.2,15.46,4
1.54,100.65,0.0,1.24,4
364.22,32.73,0.03,0.23,4
16.51,331.25,0.652439540608823,2.934709344610149,4
377.3,26.0,0.02,0.23,4
302.24,32.18,0.06,0.23,4
287.84,26.48,0.03,0.23,4
1.25,100.65,0.0,1.24,4
7.15,132.49,0.02,4.31,4
23.14,74.73,0.03,4.46,4
9.404914052543848,362.0,5.889014366377017e-10,20.85357696974287,4
351.75,33.85,0.04,0.23,4
6.06,101.5,9.87e-10,1.83,4
2.47,104.15,0.0,2.34,4
1.25,107.75,0.0,2.34,4
2.47,101.81,0.01,2.63,4
10.3,248.1,0.21,5.42,4
1.11,108.97,0.0,1.24,4
2.97,105.34,0.01,2.92,4
0.5,101.81,0.0,0.98,4
0.5422844172592426,96.14,0.0,0.72,4
334.11,21.32809566616105,0.0160622743550849,0.23,4
5.17,95.15,0.07,4.74,4
2.0,95.03,0.0,2.34,4
3.808028395329244,108.97,0.0033721354985887,0.98,4
1.77,117.86,0.01,2.92,4
29.16,135.54,0.41,7.45,4
73.04,223.9,0.92,19.26,4
4.13,100.65,0.0,0.98,4
0.91,100.65,0.0,2.34,4
351.75,30.56,0.06,0.23,4
4.265009921109764,127.35,0.0171057853215665,2.92,4
3.413558771125182,83.58,0.01,1.540676313375547,4
2.55,86.59,0.0,1.24,4
4.04,101.81,0.0,0.98,4
2.31,115.26,0.0,0.98,4
1.949099860365702,90.73,0.0,2.05,4
287.84,33.85,0.06,0.23,4
2.39,87.61,0.0,1.24,4
32.53,51.63,0.12,4.77,4
3.94,102.97,0.0,0.98,4
3.26,206.72,0.28,26.74,4
2.55,84.57,0.0,1.24,4
1.84,99.51,0.0,0.72,4
1.028547098191365,84.57,0.0,2.05,4
3.438716909767038,80.66,0.01,2.34,4
1.4,102.97,0.0,1.24,4
3.67,101.81,0.01,2.92,4
18.38,260.87,0.45208679,19.42,4
2.97,83.58,0.0,1.24,4
1.77,121.85,0.0,0.98,4
5.53,116.55,0.02,2.92,4
2.8,110.21,0.0,0.98,4
1.62,96.14,0.0,2.34,4
2.07,111.45,0.01,2.92,4
398.15,37.34,0.06,0.23,4
5.86,117.86,0.02,2.92,4
29.45,125.12,0.2,3.38,4
4.32,102.97,0.0,0.98,4
0.97,105.34,0.0,1.24,4
2.0,121.85,0.0,0.98,4
4.42,99.51,0.0011924781829737,0.98,4
3.31,100.65,0.01,2.92,4
12.26,372.84,0.0,19.42,4
6.99,98.37,0.0,0.98,4
1.69,90.73,0.0,1.24,4
1.47,123.21,0.01,2.92,4
3.14,112.71,0.0,0.98,4
1.47,95.03,0.0,2.34,4
85.81,0.66,0.85,10.1,4
2.39,112.71,0.0,0.98,4
5.01,113.98,0.01,0.98,4
398.15,31.63,0.06,0.23,4
14.38,431.91,1.91e-07,26.74,4
22.57,72.26,0.07,1.44,4
22.13,98.84,0.13,1.18,4
2.39,98.37,0.0,0.72,4
2.141552364821695,107.75,0.0,2.34,4
31.59797173061698,166.7214654027789,0.1256124472680158,1.7,4
4.52,91.79,0.01,2.34,4
7.85,96.14,0.01,0.98,4
21.7,73.2,0.08,1.44,4
2.47,112.71,0.01,2.92,4
3.05,111.45,0.0,0.98,4
9.47,169.94,0.1,30.45,4
2.8,106.54,0.01,2.92,4
5.01,104.15,0.01,0.98,4
1.77,104.15,0.0,2.34,4
2.8,110.21,0.0,0.98,4
2.55,104.15,0.01,2.92,4
14.24,380.24,1.97e-09,1.51,4
3.788487085455124,106.54,0.0,0.98,4
88.46,34.99,0.06,0.23,4
334.11,21.84,0.06,0.69,4
5.75,130.18,0.02,2.92,4
19.86,444.77,0.11,25.33,4
2.8,107.75,0.0,0.98,4
2.63,112.71,0.0,0.98,4
5.32,89.68,0.02,2.63,4
18.38660223283154,74.50407398549383,0.1570752791039422,5.01791144785146,4
2.23,107.75,0.0,2.34,4
208.76,32.18,0.06,0.23,4
1.20015403151173,89.68,0.0,2.34,4
3.94,100.65,0.01,2.34,4
2.63,110.21,0.01,2.92,4
64.41,100.12,6.6,5.07,4
2.31,89.68,0.0,1.24,4
1.931441448844893,92.86,0.0,2.34,4
391.03,31.63,0.03,0.23,4
